id,topics
GrantsGO1156,"[(4, 0.32851824), (12, 0.038965967), (13, 0.17254019), (14, 0.09070887), (16, 0.07629356), (19, 0.16640374), (21, 0.10693551)]"
GrantsGO1103,"[(0, 0.081785664), (4, 0.062604114), (11, 0.11681846), (13, 0.0773627), (16, 0.08409115), (18, 0.34102252), (19, 0.2154122)]"
GrantsGO1152,"[(4, 0.09914643), (10, 0.38468602), (11, 0.073262), (14, 0.042572327), (16, 0.21505533), (19, 0.15124568)]"
GrantsGO1147,"[(4, 0.11232083), (10, 0.14827791), (11, 0.07343098), (13, 0.09233341), (14, 0.05560527), (16, 0.044747297), (19, 0.2442842), (20, 0.2058516)]"
GrantsGO966,"[(3, 0.23768604), (4, 0.12686238), (10, 0.39072344), (14, 0.14924942), (21, 0.07117866)]"
GrantsGO1148,"[(3, 0.075517274), (4, 0.106368706), (6, 0.0711914), (13, 0.0732323), (16, 0.10984616), (17, 0.34060067), (19, 0.2023325)]"
GrantsGO1228,"[(4, 0.05463882), (13, 0.06413984), (16, 0.051997226), (17, 0.105383515), (18, 0.5318462), (19, 0.17156018)]"
GrantsGO1155,"[(4, 0.07917259), (11, 0.462982), (13, 0.1278359), (14, 0.055803444), (16, 0.038787525), (19, 0.21165642)]"
GrantsGO1270,"[(4, 0.07310344), (12, 0.27125764), (13, 0.14743054), (14, 0.1662398), (16, 0.045896623), (19, 0.26779893)]"
GrantsGO1075,"[(0, 0.09215917), (4, 0.08410246), (7, 0.08465036), (13, 0.07835987), (16, 0.16482554), (19, 0.4713751)]"
GrantsGO1207,"[(3, 0.1545693), (4, 0.12516654), (6, 0.17138521), (13, 0.10772884), (16, 0.1648533), (19, 0.24792358)]"
GrantsGO1165,"[(4, 0.07437897), (6, 0.04541623), (10, 0.03136936), (13, 0.11761488), (15, 0.34042597), (16, 0.03924093), (19, 0.33097798)]"
GrantsGO1300,"[(4, 0.079270214), (5, 0.49204037), (6, 0.11899777), (13, 0.075214446), (16, 0.03483989), (19, 0.17668499)]"
GrantsGO1324,"[(4, 0.095629014), (6, 0.14437857), (8, 0.31936494), (13, 0.11262028), (16, 0.04337991), (19, 0.25734323)]"
GrantsGO1001,"[(4, 0.09591797), (6, 0.5609364), (13, 0.073281564), (16, 0.037063297), (19, 0.20850572)]"
GrantsGO1239,"[(3, 0.20576568), (4, 0.08908047), (11, 0.18616202), (13, 0.12206428), (14, 0.031053733), (15, 0.09570608), (19, 0.24219592)]"
GrantsGO1240,"[(3, 0.31597334), (4, 0.09365199), (11, 0.1623028), (13, 0.10414257), (14, 0.03583716), (19, 0.2569731)]"
GrantsGO663,"[(4, 0.074513726), (6, 0.13862544), (9, 0.40830177), (13, 0.08794886), (16, 0.04124749), (19, 0.22104102)]"
GrantsGO1283,"[(4, 0.26722106), (8, 0.20536257), (13, 0.15915342), (14, 0.08496261), (16, 0.044676498), (19, 0.21245562)]"
GrantsGO1345,"[(4, 0.12184376), (6, 0.18778284), (13, 0.07915376), (16, 0.044572137), (19, 0.17482658), (20, 0.3702976)]"
GrantsGO453,"[(4, 0.104627594), (11, 0.07156983), (13, 0.4653206), (14, 0.03558326), (16, 0.051116295), (19, 0.24701929)]"
GrantsGO934,"[(2, 0.13418636), (4, 0.2297661), (13, 0.31093654), (16, 0.03767791), (19, 0.2597425)]"
GrantsGO287,"[(4, 0.12687898), (6, 0.36138093), (13, 0.11458113), (14, 0.12910108), (16, 0.036629763), (19, 0.20928487)]"
GrantsGO1140,"[(4, 0.12861821), (11, 0.06375056), (13, 0.08128134), (16, 0.08054143), (19, 0.61973894)]"
GrantsGO1217,"[(0, 0.19200653), (4, 0.09532914), (11, 0.16511203), (13, 0.100813106), (14, 0.102897264), (16, 0.051442828), (19, 0.260872)]"
GrantsGO1212,"[(4, 0.16409238), (6, 0.33522838), (8, 0.09241862), (13, 0.09494258), (16, 0.053247876), (19, 0.23298924)]"
GrantsGO1281,"[(4, 0.16204153), (11, 0.1637162), (13, 0.34225222), (14, 0.042288385), (16, 0.034050986), (19, 0.16228819), (20, 0.073062755)]"
GrantsGO1323,"[(4, 0.08472301), (8, 0.13237461), (13, 0.039832618), (16, 0.030521749), (19, 0.16624273), (21, 0.52654696)]"
GrantsGO1246,"[(4, 0.10130641), (10, 0.4069267), (13, 0.07983109), (14, 0.051977422), (16, 0.045615293), (18, 0.05587409), (19, 0.23684128)]"
GrantsGO1293,"[(4, 0.1151173), (8, 0.1273659), (13, 0.0920913), (15, 0.08303542), (16, 0.06900803), (17, 0.22320192), (19, 0.26808554)]"
GrantsGO1336,"[(4, 0.088828005), (7, 0.37889674), (13, 0.1694402), (14, 0.03697435), (16, 0.17481759), (19, 0.12715577)]"
GrantsGO1296,"[(4, 0.0753166), (6, 0.14048131), (7, 0.4954644), (13, 0.09360076), (19, 0.16502565)]"
GrantsGO967,"[(3, 0.26753032), (4, 0.116649404), (10, 0.3280265), (14, 0.15256041), (21, 0.10639236)]"
GrantsGO1416,"[(4, 0.10553101), (11, 0.3589161), (13, 0.056467537), (14, 0.039782908), (16, 0.051711913), (19, 0.35366815)]"
GrantsGO1418,"[(4, 0.11145787), (11, 0.15783073), (13, 0.2758049), (14, 0.047683805), (16, 0.05163253), (19, 0.32182086)]"
GrantsGO1420,"[(4, 0.0802271), (11, 0.26176226), (13, 0.12493404), (14, 0.13346632), (16, 0.04274698), (19, 0.33059183)]"
GrantsGO1422,"[(4, 0.060968995), (11, 0.5244124), (13, 0.07540577), (16, 0.037699588), (19, 0.2798825)]"
GrantsGO1424,"[(4, 0.07617766), (11, 0.44300812), (13, 0.11574266), (16, 0.04246482), (19, 0.29477003)]"
GrantsGO1426,"[(4, 0.066872664), (11, 0.47736079), (13, 0.09282841), (16, 0.03758319), (19, 0.30016324)]"
GrantsGO1301,"[(4, 0.066073075), (7, 0.12522094), (11, 0.057387017), (13, 0.14741689), (16, 0.049475268), (18, 0.18146929), (19, 0.350538)]"
GrantsGO1383,"[(4, 0.060878363), (9, 0.062289655), (11, 0.06271313), (13, 0.18519592), (14, 0.034469057), (16, 0.05687734), (18, 0.14853291), (19, 0.36930624)]"
GrantsGO1384,"[(4, 0.060388118), (7, 0.36289558), (9, 0.048876073), (13, 0.14289986), (18, 0.08742036), (19, 0.27452517)]"
GrantsGO1360,"[(4, 0.14579861), (13, 0.12363849), (14, 0.03988166), (16, 0.16261588), (17, 0.117336065), (19, 0.37500465)]"
GrantsGO1375,"[(4, 0.07594102), (13, 0.069791), (15, 0.59889275), (16, 0.048985817), (19, 0.1835269)]"
GrantsGO1224,"[(4, 0.06811318), (13, 0.06438446), (15, 0.5804056), (16, 0.03194542), (19, 0.23347834)]"
GrantsGO1327,"[(4, 0.07632968), (7, 0.47292864), (10, 0.18558833), (14, 0.036257166), (17, 0.20175658)]"
GrantsGO1438,"[(4, 0.06723375), (13, 0.07802964), (16, 0.037072524), (17, 0.59170276), (19, 0.19901021)]"
GrantsGO1429,"[(4, 0.06056633), (10, 0.13895647), (11, 0.10247015), (13, 0.47845677), (16, 0.027689831), (19, 0.17302772)]"
GrantsGO1430,"[(4, 0.058233503), (11, 0.21238646), (13, 0.48621598), (16, 0.032015115), (19, 0.1888634)]"
GrantsGO1431,"[(4, 0.09682317), (11, 0.23487847), (13, 0.1520347), (14, 0.17565028), (16, 0.046100803), (19, 0.263854)]"
GrantsGO1433,"[(4, 0.09386012), (11, 0.3891595), (13, 0.12867373), (14, 0.056985084), (16, 0.044419974), (19, 0.25735623)]"
GrantsGO1584,"[(4, 0.09262164), (12, 0.46176058), (14, 0.049801867), (16, 0.051182024), (19, 0.3119176)]"
GrantsGO1402,"[(4, 0.15259644), (5, 0.28083012), (11, 0.4496895), (12, 0.04411489), (16, 0.042861644)]"
GrantsGO986,"[(4, 0.08716965), (6, 0.11161045), (7, 0.47570238), (13, 0.07614707), (19, 0.2277106)]"
GrantsGO1542,"[(4, 0.12691869), (5, 0.082371935), (6, 0.06694303), (8, 0.14430963), (13, 0.089312635), (15, 0.11674895), (16, 0.074163176), (19, 0.27913907)]"
GrantsGO1501,"[(4, 0.0710461), (8, 0.11998017), (11, 0.0815989), (13, 0.33703753), (14, 0.06266788), (16, 0.03518232), (19, 0.2693414)]"
GrantsGO1505,"[(4, 0.06860725), (7, 0.08665755), (13, 0.60677445), (14, 0.038226888), (16, 0.032595176), (19, 0.14222227)]"
GrantsGO1349,"[(4, 0.06984465), (6, 0.16918387), (13, 0.11650884), (16, 0.039714124), (17, 0.18599953), (19, 0.39425677)]"
GrantsGO1358,"[(4, 0.10106001), (5, 0.2890857), (6, 0.0979379), (8, 0.130174), (13, 0.075882286), (16, 0.05146002), (19, 0.23219472)]"
GrantsGO1436,"[(0, 0.09740324), (4, 0.18987909), (6, 0.14578351), (7, 0.17643487), (11, 0.13435145), (13, 0.0860668), (16, 0.045698766), (19, 0.10364409)]"
GrantsGO1620,"[(4, 0.13943624), (11, 0.055432312), (13, 0.10644353), (14, 0.038822573), (16, 0.33931896), (19, 0.2994033)]"
GrantsGO1514,"[(4, 0.14509302), (13, 0.11809436), (14, 0.038050383), (15, 0.28915682), (16, 0.052913137), (19, 0.32134646)]"
GrantsGO1622,"[(1, 0.2754803), (4, 0.063097715), (13, 0.13071172), (14, 0.10891453), (16, 0.18058509), (19, 0.2189461)]"
GrantsGO1645,"[(4, 0.27061775), (11, 0.06283846), (12, 0.1505873), (14, 0.06494534), (16, 0.08036625), (19, 0.32655692)]"
GrantsGO1549,"[(4, 0.14644828), (11, 0.21812822), (13, 0.08446174), (16, 0.042285223), (19, 0.30413955), (21, 0.18014094)]"
GrantsGO1540,"[(4, 0.14717552), (11, 0.12100214), (13, 0.070387416), (14, 0.14330935), (16, 0.03802172), (19, 0.25538644), (21, 0.20448661)]"
GrantsGO802,"[(4, 0.11598858), (13, 0.06851288), (15, 0.32248974), (16, 0.03239583), (18, 0.13367327), (19, 0.30408186)]"
GrantsGO1387,"[(4, 0.056478497), (6, 0.37271985), (13, 0.067540005), (14, 0.11714659), (16, 0.032774616), (19, 0.33108422)]"
GrantsGO1598,"[(4, 0.11548842), (12, 0.2972968), (13, 0.09540853), (14, 0.12623878), (16, 0.04734169), (19, 0.29107898)]"
GrantsGO1539,"[(4, 0.08478654), (8, 0.11229719), (11, 0.076044135), (13, 0.0773523), (16, 0.05573906), (19, 0.2541864), (20, 0.3165832)]"
GrantsGO1589,"[(4, 0.07490885), (6, 0.07248283), (13, 0.09453397), (16, 0.040070865), (17, 0.3499986), (19, 0.34065136)]"
GrantsGO1592,"[(4, 0.09024199), (8, 0.50511616), (13, 0.082496755), (16, 0.042763393), (19, 0.25160635)]"
GrantsGO1348,"[(0, 0.33073837), (4, 0.09521699), (6, 0.18698876), (13, 0.0840883), (16, 0.039997607), (19, 0.24140748)]"
GrantsGO1655,"[(4, 0.27299792), (8, 0.04944317), (13, 0.087755814), (16, 0.052052762), (19, 0.5119356)]"
GrantsGO1721,"[(4, 0.083000965), (6, 0.12875934), (11, 0.25276437), (13, 0.044657722), (16, 0.059228215), (17, 0.40429726)]"
GrantsGO1510,"[(0, 0.16251017), (4, 0.086949855), (7, 0.07100525), (11, 0.042128544), (13, 0.1337065), (16, 0.060471922), (19, 0.41645432)]"
GrantsGO1672,"[(4, 0.07339515), (10, 0.24747767), (13, 0.0891155), (14, 0.18519473), (16, 0.04452139), (19, 0.33201256)]"
GrantsGO1676,"[(4, 0.09193694), (5, 0.39226764), (11, 0.065894105), (13, 0.10263491), (16, 0.07870679), (19, 0.24544156)]"
GrantsGO1615,"[(4, 0.05310691), (5, 0.37682354), (13, 0.10424963), (14, 0.119231924), (16, 0.02989971), (19, 0.29628038)]"
GrantsGO1650,"[(4, 0.0767488), (11, 0.08569382), (13, 0.099127494), (14, 0.11320463), (16, 0.048314076), (19, 0.2093631), (21, 0.34660712)]"
GrantsGO1591,"[(4, 0.05971779), (6, 0.069587186), (13, 0.11086207), (16, 0.1373792), (18, 0.3918317), (19, 0.20895216)]"
GrantsGO1629,"[(0, 0.11547003), (4, 0.09868394), (8, 0.31295595), (13, 0.097115755), (16, 0.16711313), (19, 0.1825294)]"
GrantsGO1619,"[(4, 0.15736242), (13, 0.094164506), (16, 0.3992223), (19, 0.31639665)]"
GrantsGO1729,"[(4, 0.08305285), (9, 0.05180633), (13, 0.12926647), (16, 0.036403645), (19, 0.24700905), (20, 0.39450356), (21, 0.03575666)]"
GrantsGO1654,"[(4, 0.37592778), (6, 0.2913904), (13, 0.07688366), (16, 0.033884075), (19, 0.19684152)]"
GrantsGO1704,"[(4, 0.12878434), (5, 0.53814983), (6, 0.14648746), (12, 0.080719836), (16, 0.07588865)]"
GrantsGO1526,"[(0, 0.061308015), (1, 0.103239484), (2, 0.13150813), (4, 0.08786679), (13, 0.07621743), (14, 0.047397397), (16, 0.034652174), (19, 0.43688747)]"
GrantsGO1869,"[(4, 0.38358197), (8, 0.2115972), (13, 0.15368022), (14, 0.03486564), (16, 0.03619311), (19, 0.15629704)]"
GrantsGO1688,"[(3, 0.5519587), (4, 0.08669287), (11, 0.10742209), (13, 0.06700462), (19, 0.16642408)]"
GrantsGO1795,"[(2, 0.146568), (4, 0.13086979), (6, 0.0881503), (9, 0.14978331), (13, 0.11074681), (16, 0.03641632), (18, 0.11655037), (19, 0.19948614)]"
GrantsGO1653,"[(4, 0.07694247), (13, 0.087278046), (16, 0.046740267), (19, 0.3455157), (20, 0.4146052)]"
GrantsGO1635,"[(3, 0.25423318), (4, 0.09080718), (6, 0.103457674), (13, 0.123840556), (19, 0.39634544)]"
GrantsGO1595,"[(4, 0.074261434), (6, 0.1233559), (8, 0.17033273), (13, 0.21739782), (16, 0.0374311), (19, 0.3518452)]"
GrantsGO117,"[(2, 0.040410187), (4, 0.14240314), (13, 0.09434969), (14, 0.10609333), (16, 0.37794918), (19, 0.21258268)]"
GrantsGO1684,"[(0, 0.1494942), (4, 0.060663026), (13, 0.07467791), (14, 0.116042234), (16, 0.04185653), (19, 0.53500897)]"
GrantsGO1687,"[(4, 0.07568107), (13, 0.09695036), (14, 0.031779084), (16, 0.051517494), (19, 0.71693486)]"
GrantsGO1605,"[(0, 0.5165925), (4, 0.07716193), (13, 0.11424596), (14, 0.018300632), (16, 0.04430705), (19, 0.20263806)]"
GrantsGO1532,"[(4, 0.103010505), (5, 0.22785777), (6, 0.25853983), (13, 0.09234481), (16, 0.040995114), (19, 0.2501028)]"
GrantsGO1799,"[(4, 0.11213478), (5, 0.5056145), (12, 0.05437769), (13, 0.06609769), (14, 0.027549356), (16, 0.046253826), (19, 0.16219501)]"
GrantsGO1703,"[(4, 0.07898287), (6, 0.27360696), (8, 0.034644872), (9, 0.040766384), (13, 0.27565998), (16, 0.038369488), (19, 0.23330463)]"
GrantsGO1735,"[(4, 0.17024562), (8, 0.3221872), (10, 0.044265635), (13, 0.09460197), (14, 0.05161908), (16, 0.04560938), (19, 0.24356154)]"
GrantsGO1516,"[(4, 0.12297944), (8, 0.1205749), (13, 0.10630841), (14, 0.38337627), (16, 0.04963819), (19, 0.19563714)]"
GrantsGO1705,"[(4, 0.070078924), (11, 0.23354174), (13, 0.09932353), (14, 0.32230553), (16, 0.038225047), (19, 0.21355791)]"
GrantsGO1789,"[(4, 0.094522744), (6, 0.08841728), (13, 0.08064036), (15, 0.36129183), (16, 0.03891043), (19, 0.3117079)]"
GrantsGO1606,"[(4, 0.06544614), (5, 0.5281994), (6, 0.0617882), (13, 0.07886439), (16, 0.034915276), (19, 0.20616199)]"
GrantsGO1752,"[(3, 0.04416438), (4, 0.09023685), (11, 0.06265634), (13, 0.11507104), (14, 0.23044594), (16, 0.17902464), (19, 0.25452778)]"
GrantsGO1839,"[(4, 0.06860797), (7, 0.08668596), (13, 0.6068339), (14, 0.03818024), (16, 0.032581966), (19, 0.14219326)]"
GrantsGO1755,"[(0, 0.11687324), (4, 0.063288994), (9, 0.5252814), (13, 0.07804846), (16, 0.036398552), (19, 0.15645638)]"
GrantsGO1726,"[(2, 0.058916878), (4, 0.20394222), (6, 0.08215169), (13, 0.23933046), (16, 0.05239925), (19, 0.3297789)]"
GrantsGO1952,"[(0, 0.22745249), (3, 0.40352988), (4, 0.07941226), (6, 0.05443917), (13, 0.037922997), (19, 0.1698323)]"
GrantsGO993,"[(4, 0.081387565), (5, 0.09659626), (6, 0.070462376), (8, 0.2218443), (13, 0.09866523), (15, 0.15369512), (16, 0.03558048), (19, 0.2202401)]"
GrantsGO1597,"[(4, 0.07943339), (10, 0.23969626), (13, 0.17003335), (14, 0.14980929), (16, 0.037940197), (19, 0.29777884)]"
GrantsGO1800,"[(4, 0.09198718), (6, 0.24998513), (10, 0.2653737), (13, 0.08271534), (16, 0.07746778), (19, 0.21028256)]"
GrantsGO945,"[(4, 0.09143826), (6, 0.122293025), (13, 0.084870666), (16, 0.041168045), (17, 0.29668602), (19, 0.17679356), (20, 0.16455258)]"
GrantsGO1964,"[(4, 0.11419138), (13, 0.09184209), (15, 0.17734452), (16, 0.07089816), (17, 0.2606867), (19, 0.2588114)]"
GrantsGO1728,"[(2, 0.27465296), (4, 0.08562367), (8, 0.04708814), (11, 0.2529096), (13, 0.07159487), (14, 0.07117228), (16, 0.045124676), (19, 0.13446665)]"
GrantsGO1596,"[(4, 0.076718025), (5, 0.4362663), (6, 0.07287163), (8, 0.04449583), (13, 0.13919905), (16, 0.034795612), (19, 0.17337036)]"
GrantsGO1840,"[(1, 0.34378925), (4, 0.12533852), (13, 0.107652955), (14, 0.14866327), (16, 0.04311623), (19, 0.20703985)]"
GrantsGO1748,"[(4, 0.12916254), (10, 0.38747174), (11, 0.1720251), (13, 0.086247854), (14, 0.021117117), (16, 0.033995137), (19, 0.14951469)]"
GrantsGO1749,"[(4, 0.12891345), (10, 0.38698813), (11, 0.17171678), (13, 0.08613462), (14, 0.022460688), (16, 0.033958722), (19, 0.14937967)]"
GrantsGO1754,"[(2, 0.09456141), (4, 0.078363135), (8, 0.23100002), (13, 0.071172684), (14, 0.15645398), (16, 0.041958224), (17, 0.12304136), (19, 0.18397678)]"
GrantsGO1961,"[(0, 0.24186787), (4, 0.06485338), (6, 0.10757108), (13, 0.07888295), (16, 0.03817923), (19, 0.44489962)]"
GrantsGO1830,"[(4, 0.22216254), (6, 0.5248253), (10, 0.11788635), (14, 0.06754855), (16, 0.041650865)]"
GrantsGO2050,"[(4, 0.13941635), (11, 0.05526722), (13, 0.10635283), (14, 0.03905688), (16, 0.33931097), (19, 0.29945338)]"
GrantsGO1927,"[(4, 0.07803694), (11, 0.073419504), (13, 0.0888482), (16, 0.4681918), (19, 0.2613205)]"
GrantsGO1738,"[(4, 0.12992412), (11, 0.16276462), (13, 0.43569562), (14, 0.04839576), (16, 0.030758627), (19, 0.11689075), (20, 0.055860814)]"
GrantsGO1810,"[(4, 0.13552624), (6, 0.14657645), (11, 0.16975613), (12, 0.25816306), (16, 0.0635833), (19, 0.204821)]"
GrantsGO1811,"[(4, 0.18417837), (6, 0.055496465), (11, 0.12239399), (13, 0.08324278), (16, 0.04401494), (17, 0.26880962), (19, 0.22025377)]"
GrantsGO1944,"[(4, 0.10387747), (6, 0.6119515), (11, 0.07594511), (13, 0.05007287), (16, 0.03769188), (19, 0.095056176)]"
GrantsGO1706,"[(4, 0.5403829), (6, 0.31149146), (10, 0.040404852), (13, 0.04142952), (16, 0.039506976)]"
GrantsGO887,"[(4, 0.13152659), (7, 0.15922453), (11, 0.20129703), (13, 0.12066163), (14, 0.15830699), (16, 0.037440736), (19, 0.16859983)]"
GrantsGO1945,"[(3, 0.11651001), (4, 0.0928546), (7, 0.113474175), (10, 0.25542277), (13, 0.106023416), (19, 0.28639552)]"
GrantsGO1604,"[(4, 0.08086811), (6, 0.0675776), (13, 0.07217609), (16, 0.03603139), (19, 0.29996058), (20, 0.42174256)]"
GrantsGO1740,"[(3, 0.3927517), (4, 0.12302619), (11, 0.14516525), (13, 0.08075064), (14, 0.03391544), (19, 0.20200743)]"
GrantsGO1699,"[(4, 0.11309228), (5, 0.3717583), (6, 0.04655075), (11, 0.10662141), (16, 0.041470807), (17, 0.2103014), (19, 0.08437945)]"
GrantsGO1978,"[(4, 0.09374293), (6, 0.46038502), (16, 0.040657666), (19, 0.37574932)]"
GrantsGO1868,"[(0, 0.2048446), (4, 0.09509098), (11, 0.14649798), (13, 0.095281556), (14, 0.14450775), (16, 0.04690022), (19, 0.23803616)]"
GrantsGO1716,"[(4, 0.04856896), (7, 0.50263447), (9, 0.0326981), (11, 0.0788008), (13, 0.14142941), (19, 0.17697124)]"
GrantsGO1908,"[(2, 0.4413011), (4, 0.06886652), (12, 0.1890539), (13, 0.040930945), (16, 0.041381452), (19, 0.19402127)]"
GrantsGO1932,"[(4, 0.32701457), (13, 0.13409784), (14, 0.32664573), (16, 0.05086477), (19, 0.14246751)]"
GrantsGO1953,"[(4, 0.18885162), (10, 0.067681864), (13, 0.2923059), (14, 0.024328073), (16, 0.04395335), (19, 0.35310054)]"
GrantsGO2191,"[(4, 0.083498485), (6, 0.5013183), (16, 0.24687389), (19, 0.13239978)]"
GrantsGO2192,"[(4, 0.24438646), (5, 0.055244032), (6, 0.5715346), (16, 0.09133357)]"
GrantsGO1972,"[(4, 0.27304134), (8, 0.049363244), (13, 0.08775864), (16, 0.052087273), (19, 0.51193476)]"
GrantsGO1963,"[(4, 0.5138981), (11, 0.1212491), (13, 0.08318022), (16, 0.037823763), (19, 0.21704823)]"
GrantsGO1793,"[(4, 0.0784132), (6, 0.19925074), (13, 0.03821201), (16, 0.040427774), (19, 0.16063958), (20, 0.4585933)]"
GrantsGO1764,"[(0, 0.14456005), (4, 0.06743944), (6, 0.38108963), (12, 0.04276707), (13, 0.100674935), (16, 0.038922474), (19, 0.20305544)]"
GrantsGO1797,"[(4, 0.11249457), (6, 0.262313), (11, 0.033640854), (13, 0.078983806), (16, 0.08539507), (19, 0.40243146)]"
GrantsGO1973,"[(4, 0.07973922), (11, 0.057319496), (13, 0.06193342), (14, 0.087265134), (16, 0.04471717), (18, 0.2345194), (19, 0.4163134)]"
GrantsGO1835,"[(4, 0.085133515), (5, 0.19181353), (6, 0.10144892), (8, 0.16611734), (13, 0.06775418), (16, 0.047114182), (19, 0.32033575)]"
GrantsGO1882,"[(4, 0.11047491), (6, 0.5386675), (13, 0.07378879), (16, 0.03652148), (19, 0.21626812)]"
GrantsGO1790,"[(4, 0.17151012), (5, 0.32226443), (6, 0.057947714), (13, 0.080983914), (16, 0.099807754), (19, 0.24211547)]"
GrantsGO1107,"[(4, 0.094624355), (13, 0.18193829), (14, 0.42712066), (16, 0.08157006), (19, 0.1888294)]"
GrantsGO2108,"[(4, 0.088803716), (7, 0.5758092), (13, 0.23738013), (19, 0.069606505)]"
GrantsGO2234,"[(4, 0.07852238), (6, 0.18975851), (13, 0.106315866), (16, 0.4325924), (19, 0.17056368)]"
GrantsGO1988,"[(4, 0.15259102), (5, 0.2809749), (11, 0.44955215), (12, 0.044113237), (16, 0.042861264)]"
GrantsGO2035,"[(4, 0.08287937), (6, 0.10957386), (8, 0.19486818), (13, 0.06440304), (16, 0.17325222), (19, 0.17746422), (20, 0.17946897)]"
GrantsGO2016,"[(4, 0.09061331), (6, 0.46061817), (13, 0.066142865), (16, 0.042428866), (19, 0.3186122)]"
GrantsGO1921,"[(4, 0.10789936), (6, 0.0881579), (11, 0.0705502), (13, 0.12749511), (16, 0.048846357), (17, 0.34416965), (19, 0.18895434)]"
GrantsGO1990,"[(4, 0.14521445), (6, 0.15464939), (13, 0.088746235), (16, 0.28634208), (19, 0.29622117)]"
GrantsGO1708,"[(4, 0.09261022), (6, 0.3929346), (11, 0.10836805), (12, 0.11530746), (13, 0.060254406), (16, 0.029785529), (19, 0.18209498)]"
GrantsGO2107,"[(4, 0.08366246), (12, 0.34154066), (13, 0.09308907), (14, 0.16224843), (16, 0.06802296), (19, 0.22333258)]"
GrantsGO2081,"[(1, 0.39861637), (4, 0.06268413), (13, 0.10945205), (14, 0.038758595), (16, 0.04817289), (17, 0.06927681), (19, 0.25112435)]"
GrantsGO2083,"[(1, 0.36943918), (4, 0.09487933), (13, 0.13979356), (14, 0.07553095), (16, 0.05130142), (19, 0.2418228)]"
GrantsGO2085,"[(1, 0.29910532), (4, 0.1742669), (13, 0.13466547), (14, 0.0692336), (16, 0.05275202), (19, 0.24264146)]"
GrantsGO2088,"[(1, 0.46523175), (4, 0.07011467), (13, 0.1232398), (14, 0.04767816), (16, 0.047356356), (19, 0.2208891)]"
GrantsGO2090,"[(1, 0.2065384), (4, 0.07817417), (13, 0.11944156), (14, 0.0846649), (15, 0.17504069), (16, 0.06258283), (19, 0.2489343)]"
GrantsGO2092,"[(1, 0.4022738), (4, 0.0626113), (13, 0.15168713), (14, 0.057376955), (16, 0.04152455), (19, 0.26221618)]"
GrantsGO1943,"[(4, 0.10976812), (13, 0.073083036), (14, 0.10048555), (16, 0.035771094), (19, 0.38238472), (20, 0.27630785)]"
GrantsGO2250,"[(4, 0.08925108), (7, 0.23393942), (13, 0.16048297), (14, 0.28806677), (16, 0.031667154), (19, 0.17132711)]"
GrantsGO1929,"[(1, 0.038722802), (4, 0.41926342), (10, 0.14083417), (13, 0.106076494), (16, 0.042955205), (19, 0.22295792)]"
GrantsGO1731,"[(4, 0.1002882), (11, 0.63570595), (13, 0.06635452), (16, 0.02873913), (19, 0.14827609)]"
GrantsGO2122,"[(4, 0.06734126), (8, 0.3110794), (11, 0.046012886), (13, 0.080452524), (16, 0.04822747), (19, 0.42133096)]"
GrantsGO2099,"[(3, 0.57079), (4, 0.08908475), (13, 0.08098834), (19, 0.23259494)]"
GrantsGO1822,"[(4, 0.047497533), (6, 0.67970514), (13, 0.061615847), (16, 0.027392434), (19, 0.1637965)]"
GrantsGO2140,"[(4, 0.0702419), (6, 0.32183328), (10, 0.26319635), (13, 0.07454562), (16, 0.034482174), (19, 0.21203586)]"
GrantsGO2017,"[(4, 0.16404997), (5, 0.38439804), (6, 0.08799411), (13, 0.07637417), (16, 0.043541234), (19, 0.21998067)]"
GrantsGO1783,"[(3, 0.25626904), (4, 0.08088651), (6, 0.21049033), (13, 0.09388609), (19, 0.32953134)]"
GrantsGO2026,"[(4, 0.13117538), (13, 0.6424693), (16, 0.03291822), (19, 0.1650978)]"
GrantsGO2232,"[(4, 0.11607013), (13, 0.07434103), (14, 0.040409196), (16, 0.03721088), (18, 0.4844341), (19, 0.22377524)]"
GrantsGO1980,"[(4, 0.06136886), (6, 0.054296628), (13, 0.07036693), (16, 0.040455405), (17, 0.5038846), (19, 0.24653731)]"
